Map,Greedy,A* Optimal
map.txt,19.77999999999999,188.60999999999927
map1.txt,29.66,313.27000000000356
map2.txt,38.700000000000024,181.4700000000001
map3.txt,9.060000000000015,51.0699999999995
map4.txt,38.96000000000006,183.2699999999991
map5.txt,-1.0200000000000007,43.88999999999953
